zero-upcrossing period(s);significant wave height (m)
5.55849855469871;0.00609780288654211
5.54507353731429;0.00612723127053145
5.53163489598315;0.00615721235050228
5.51818266528528;0.00618774966374287
5.50471688070714;0.00621884680511413
5.49123757865172;0.00625050742648457
5.47774479644855;0.00628273523587905
5.46423857236378;0.00631553399671623
5.4507189456103;0.00634890752664021
5.43718595635791;0.00638285969710143
5.4236396457435;0.00641739443209143
5.41008005588133;0.00645251570735139
5.3965072298733;0.00648822754950682
5.38292121181922;0.00652453403489853
5.36932204682722;0.00656143928884229
5.3557097810241;0.00659894748429951
5.34208446156574;0.0066370628410922
5.32844613664757;0.00667578962469637
5.31479485551501;0.00671513214518202
5.30113066847395;0.0067550947560122
5.28745362690134;0.0067956818528149
5.27376378325565;0.00683689787254024
5.26006119108746;0.00687874729159165
5.24634590505008;0.00692123462522305
5.23261798091006;0.00696436442566808
5.21887747555789;0.00700814128136691
5.20512444701853;0.00705256981490912
5.19135895446214;0.00709765468226167
5.17758105821461;0.00714340057094538
5.16379081976827;0.00718981219859649
5.14998830179253;0.00723689431149484
5.13617356814448;0.00728465168293444
5.1223466838796;0.00733308911174148
5.1085077152623;0.00738221142032209
5.09465672977666;0.00743202345328779
5.08079379613696;0.00748253007542157
5.06691898429831;0.00753373617009803
5.05303236546726;0.00758564663734963
5.03913401211235;0.00763826639182253
5.02522399797465;0.00769160036125452
5.01130239807831;0.00774565348395766
4.99736928874104;0.00780043070713578
4.98342474758455;0.00785593698470908
4.96946885354504;0.00791217727521305
4.95550168688355;0.00796915653932057
4.9415233291963;0.00802687973795061
4.92753386342506;0.00808535182993567
4.91353337386734;0.00814457776930289
4.89952194618668;0.00820456250320617
4.88549966742273;0.00826531096934194
4.87146662600139;0.00832682809342892
4.85742291174488;0.00838911878655451
4.84336861588164;0.00845218794258262
4.82930383105631;0.00851604043542447
4.81522865133951;0.00858068111630144
4.80114317223763;0.00864611481073264
4.78704749070248;0.00871234631597517
4.77294170514092;0.00877938039778656
4.75882591542433;0.00884722178743516
4.74470022289804;0.00891587517882717
4.73056473039064;0.0089853452249424
4.71641954222321;0.00905563653505115
4.70226476421841;0.00912675367123517
4.68810050370949;0.00919870114501333
4.6739268695492;0.00927148341400441
4.65974397211853;0.00934510487835355
4.64555192333536;0.00941956987732577
4.63135083666302;0.00949488268552167
4.61714082711864;0.00957104750932264
4.60292201128142;0.00964806848301977
4.58869450730076;0.00972594966530423
4.57445843490419;0.00980469503475171
4.56021391540525;0.00988430848661861
4.5459610717111;0.0099647938282154
4.53170002833004;0.0100461547751767
4.51743091137888;0.0101283949470524
4.50315384859009;0.0102115178633113
4.48886896931879;0.0102955269388638
4.47457640454959;0.0103804254796467
4.46027628690321;0.0104662166784066
4.44596875064296;0.0105529036100584
4.43165393168092;0.0106404892270267
4.41733196758411;0.0107289763547058
4.40300299758021;0.0108183676867576
4.38866716256331;0.0109086657803125
4.37432460509927;0.0109998730510693
4.35997546943097;0.0110919917685653
4.34561990148325;0.0111850240508545
4.3312580488677;0.0112789718598288
4.31689006088718;0.0113738369959384
4.30251608854005;0.0114696210930639
4.28813628452428;0.0115663256131232
4.27375080324115;0.0116639518410247
4.25935980079885;0.0117625008793453
4.24496343501571;0.0118619736425908
4.23056186542318;0.0119623708519921
4.21615525326863;0.0120636930298741
4.20174376151771;0.012165940494137
4.1873275548566;0.0122691133525725
4.17290679969385;0.0123732114972128
4.15848166416201;0.0124782345984344
4.14405231811888;0.0125841820994217
4.12961893314853;0.0126910532101009
4.11518168256201;0.0127988469013519
4.10074074139766;0.0129075618990169
4.08629628642126;0.0130171966781034
4.07184849612569;0.0131277494562991
4.05739755073037;0.0132392181885397
4.04294363218034;0.0133516005604711
4.02848692414501;0.0134648939822769
4.01402761201654;0.0135790955829245
3.99956588290792;0.01369420220349
3.98510192565065;0.0138102103911499
3.97063593079214;0.0139271163930321
3.95616809059262;0.0140449161497193
3.94169859902186;0.0141636052889258
3.92722765175537;0.0142831791194636
3.91275544617031;0.0144036326244423
3.89828218134099;0.0145249604553906
3.88380805803404;0.0146471569255265
3.86933327870309;0.0147702160035336
3.85485804748321;0.0148941313071795
3.8403825701848;0.0150188960968307
3.82590705428722;0.0151445032691099
3.81143170893194;0.0152709453506761
3.79695674491531;0.0153982144913603
3.78248237468091;0.0155263024584082
3.76800881231156;0.0156552006296719
3.75353627352079;0.0157848999873755
3.73906497564401;0.0159153911118669
3.72459513762924;0.01604666417516
3.71012698002734;0.0161787089348047
3.69566072498192;0.0163115147275132
3.68119659621877;0.0164450704630168
3.66673481903488;0.0165793646177086
3.652275620287;0.0167143852287183
3.63781922837982;0.0168501198876147
3.62336587325366;0.0169865557344981
3.60891578637178;0.017123679451804
3.59446920070719;0.0172614772583937
3.58002635072908;0.0173999349037246
3.56558747238879;0.0175390376619642
3.55115280310532;0.0176787703260852
3.53672258175043;0.0178191172023739
3.52229704863328;0.0179600621045265
3.50787644548462;0.0181015883481634
3.49346101544057;0.0182436787454456
3.47905100302592;0.0183863155995421
3.46464665413701;0.0185294806992054
3.45024821602416;0.0186731553136948
3.43585593727368;0.0188173201876818
3.42147006778938;0.0189619555357941
3.40709085877371;0.0191070410382136
3.39271856270844;0.0192525558352568
3.37835343333487;0.019398478523195
3.36399572563363;0.0195447871490043
3.34964569580405;0.0196914592064212
3.3353036012431;0.0198384716311257
3.32096970052389;0.0199858007965232
3.30664425337371;0.0201334225097101
3.29232752065173;0.0202813120073804
3.27801976432619;0.0204294439517408
3.26372124745121;0.020577792427072
3.24943223414319;0.020726330935618
3.23515298955679;0.0208750323945575
3.22088377986047;0.0210238691322158
3.20662487221171;0.0211728128851502
3.19237653473169;0.0213218347949525
3.17813903647972;0.021470905405246
3.16391264742719;0.0216199946589539
3.14969763843114;0.021769071895775
3.13549428120748;0.0219181058496296
3.12130284830381;0.022067064646292
3.10712361307186;0.0222159158013164
3.09295684963956;0.0223646262181006
3.07880283288279;0.0225131621858569
3.06466183839676;0.022661489378272
3.05053414246696;0.0228095728516836
3.03642002203991;0.022957377043967
3.02231975469344;0.0231048657733396
3.00823361860673;0.0232520022374217
2.99416189253001;0.0233987490122771
2.98010485575386;0.0235450680519488
2.96606278807838;0.0236909206879259
2.95203596978184;0.0238362676289288
2.93802468158924;0.0239810689606952
2.92402920464044;0.0241252841460954
2.91004982045807;0.0242688720254014
2.8960868109152;0.0244117908167276
2.88214045820268;0.0245539981166175
2.86821104479629;0.0246954509007173
2.85429885342362;0.0248361055248879
2.84040416703071;0.0249759177262257
2.82652726874846;0.0251148426244407
2.81266844185887;0.0252528347232068
2.79882796976102;0.0253898479120035
2.78500613593686;0.025525835467734
2.77120322391685;0.0256607500568221
2.75741951724538;0.0257945437373926
2.74365529944605;0.0259271679615109
2.72991085398676;0.0260585735777841
2.71618646424469;0.0261887108338539
2.70248241347111;0.0263175293793958
2.68879898475609;0.0264449782689727
2.67513646099306;0.0265710059651939
2.66149512484328;0.0266955603419666
2.64787525870024;0.0268185886879983
2.6342771446539;0.0269400377103363
2.62070106445495;0.0270598535380651
2.60714729947892;0.0271779817262093
2.5936161306903;0.0272943672596739
2.58010783860655;0.0274089545574914
2.56662270326217;0.0275216874769923
2.55316100417264;0.0276325093181828
2.53972302029845;0.027741362828377
2.52630903000904;0.0278481902066144
2.51291931104683;0.0279529331086652
2.49955414049122;0.0280555326516264
2.48621379472266;0.0281559294190651
2.47289854938671;0.0282540634659476
2.45960867935821;0.0283498743238403
2.44634445870552;0.0284433010061333
2.43310616065475;0.0285342820133477
2.41989405755419;0.0286227553385096
2.40670842083878;0.02870865847268
2.39354952099469;0.0287919284104267
2.38041762752402;0.0288725016554149
2.36731300890964;0.0289503142260737
2.3542359325802;0.0290253016613123
2.34118666487523;0.0290973990261966
2.32816547101043;0.0291665409177768
2.31517261504315;0.0292326614708613
2.30220835983807;0.0292956943638818
2.28927296703298;0.0293555728246545
2.27636669700488;0.0294122296363313
2.26348980883622;0.0294655971431947
2.25064256028139;0.029515607256514
2.23782520773342;0.0295621914604165
2.22503800619098;0.0296052808177042
2.21228120922556;0.0296448059756306
2.19955506894896;0.0296806971717153
2.18685983598105;0.029712884239424
2.17419575941774;0.0297412966138897
2.16156308679939;0.0297658633375572
2.14896206407937;0.0297865130657202
2.13639293559296;0.0298031740720474
2.12385594402666;0.0298157742540066
2.1113513303877;0.029824241138219
2.09887933397395;0.0298285018857386
2.08644019234417;0.0298284832971418
2.07403414128857;0.0298241118176804
2.0616614147998;0.0298153135421306
2.04932224504418;0.0298020142197102
2.03701686233344;0.0297841392586901
2.02474549509677;0.0297616137310002
2.01250836985323;0.0297343623766419
2.0003057111846;0.0297023096079415
1.98813774170862;0.0296653795136878
1.9760046820526;0.0296234958630435
1.96390675082749;0.0295765821093087
1.95184416460236;0.0295245613935579
1.93981713787925;0.0294673565479808
1.92782588306851;0.0294048900991352
1.91587061046455;0.0293370842709028
1.90395152822203;0.0292638609873104
1.89206884233251;0.0291851418750788
1.8802227566015;0.0291008482659586
1.86841347262603;0.0290109011988685
1.85664118977264;0.0289152214217169
1.84490610515582;0.0288137293930362
1.833208413617;0.0287063452833519
1.82154830770383;0.0285929889762506
1.80992597765017;0.0284735800692166
1.79834161135637;0.0283480378741504
1.7867953943701;0.0282162814176588
1.77528750986769;0.0280782294409725
1.7638181386359;0.0279338003996191
1.75238745905419;0.027782912462759
1.74099564707754;0.0276254835122258
1.72964287621967;0.0274614311412115
1.71832931753683;0.0272906726526423
1.70705513961203;0.0271131250572076
1.69582050853983;0.026928705071032
1.68462558791157;0.0267373291130191
1.6734705388011;0.0265389133017861
1.66235551975108;0.0263333734522801
1.65128068675971;0.0261206250719775
1.64024619326799;0.0259005833567074
1.62925219014747;0.0256731631860967
1.61829882568853;0.0254382791186021
1.60738624558911;0.0251958453861134
1.59651459294403;0.0249457758881818
1.58568400823469;0.0246879841857825
1.57489462931941;0.0244223834946715
1.56414659142409;0.0241488866782845
1.55344002713363;0.0238674062401946
1.54277506638354;0.0235778543161115
1.53215183645231;0.0232801426654047
1.52157046195409;0.0229741826621619
1.51103106483201;0.0226598852857647
1.50053376435189;0.0223371611109606
1.49007867709642;0.0220059202974346
1.47966591695998;0.0216660725788835
1.46929559514376;0.0213175272515529
1.4589678201515;0.0209601931622482
1.4486826977856;0.0205939786958045
1.43844033114387;0.0202187917620142
1.4282408206165;0.0198345397819765
1.41808426388382;0.0194411296738898
1.40797075591421;0.0190384678382493
1.39790038896274;0.0186264601424541
1.38787325257012;0.0182050119048104
1.37788943356209;0.0177740278779095
1.36794901604947;0.0173334122313756
1.35805208142835;0.0168830685339678
1.34819870838104;0.0164228997350315
1.3383889728772;0.0159528081452558
1.32862294817564;0.0154726954167693
1.31890070482637;0.0149824625225141
1.30922231067316;0.0144820097349036
1.29958783085656;0.0139712366037539
1.28999732781735;0.0134500419334532
1.28045086130022;0.0129183237593566
1.27094848835818;0.0123759793234078
1.26149026335718;0.0118229050489344
1.25207623798104;0.0112589965146139
1.24270646123706;0.0106841484276008
1.23338097946185;0.0100982545957663
1.22409983632752;0.00950120789904576
1.21486307284832;0.00889290025985578
1.20567072738775;0.00827322261257704
1.19652283566583;0.00764206487204366
1.1874194307669;0.00699931590103208
1.17836054314788;0.00634486347672988
1.16934620064648;0.00567859425609947
1.16037642849037;0.00500039374019174
1.15145124930609;0.00431014623726783
1.14257068312883;0.00360773482479884
1.13373474741208;0.00289304131020525
1.12494345703813;0.0021659461903907
1.11619682432829;0.00142632860992075
1.10749485905408;0.000674066317916821
1.10749485905408;0.00522237785819711
1.11619682432829;0.0111887306006522
1.12494345703813;0.0172030689073902
1.13373474741208;0.0232654578477283
1.14257068312883;0.0293759631222821
1.15145124930609;0.0355346510229974
1.16037642849037;0.0417415883949181
1.16934620064648;0.0479968425986965
1.17836054314788;0.0543004814746565
1.1874194307669;0.0606525733075672
1.19652283566583;0.0670531867929062
1.20567072738775;0.0735023910036747
1.21486307284832;0.0800002553586084
1.22409983632752;0.0865468495910087
1.23338097946185;0.09314224371859
1.24270646123706;0.0997865080142373
1.25207623798104;0.10647971297742
1.26149026335718;0.113221929306539
1.27094848835818;0.12001322787196
1.28045086130022;0.126853679689813
1.28999732781735;0.133743355896375
1.29958783085656;0.140682327723233
1.30922231067316;0.147670666473111
1.31890070482637;0.154708443496102
1.32862294817564;0.161795730166722
1.3383889728772;0.168932597861395
1.34819870838104;0.176119117936494
1.35805208142835;0.183355361706892
1.36794901604947;0.190641400425084
1.37788943356209;0.197977305260616
1.38787325257012;0.205363147280168
1.39790038896274;0.21279899742788
1.40797075591421;0.220284926506243
1.41808426388382;0.227821005157282
1.4282408206165;0.235407303844152
1.43844033114387;0.243043892833123
1.4486826977856;0.250730842175838
1.4589678201515;0.258468221692027
1.46929559514376;0.266256100952319
1.47966591695998;0.27409454926159
1.49007867709642;0.281983635642425
1.50053376435189;0.289923428818954
1.51103106483201;0.297913997200811
1.52157046195409;0.305955408867501
1.53215183645231;0.314047731552841
1.54277506638354;0.322191032629728
1.55344002713363;0.33038537909504
1.56414659142409;0.338630837554734
1.57489462931941;0.346927474209171
1.58568400823469;0.355275354838518
1.59651459294403;0.363674544788419
1.60738624558911;0.372125108955675
1.61829882568853;0.380627111774182
1.62925219014747;0.389180617200894
1.64024619326799;0.397785688701953
1.65128068675971;0.406442389238909
1.66235551975108;0.415150781254995
1.6734705388011;0.423910926661505
1.68462558791157;0.432722886824278
1.69582050853983;0.441586722550184
1.70705513961203;0.450502494073673
1.71832931753683;0.459470261043398
1.72964287621967;0.468490082508824
1.74099564707754;0.477562016906921
1.75238745905419;0.486686122048785
1.7638181386359;0.495862455106341
1.77528750986769;0.505091072599021
1.7867953943701;0.514372030380403
1.79834161135637;0.523705383624858
1.80992597765017;0.533091186814147
1.82154830770383;0.542529493724054
1.833208413617;0.552020357410808
1.84490610515582;0.56156383019765
1.85664118977264;0.571159963661219
1.86841347262603;0.580808808617901
1.8802227566015;0.590510415110077
1.89206884233251;0.600264832392328
1.90395152822203;0.610072108917578
1.91587061046455;0.619932292323005
1.92782588306851;0.629845429415995
1.93981713787925;0.639811566159917
1.95184416460236;0.64983074765975
1.96390675082749;0.659903018147692
1.9760046820526;0.670028420968463
1.98813774170862;0.680206998564689
2.0003057111846;0.690438792461877
2.01250836985323;0.700723843253499
2.02474549509677;0.711062190585785
2.03701686233344;0.721453873142281
2.04932224504418;0.731898928628401
2.0616614147998;0.742397393755662
2.07403414128857;0.752949304225803
2.08644019234417;0.763554694714803
2.09887933397395;0.774213598856392
2.1113513303877;0.784926049225814
2.12385594402666;0.795692077322893
2.13639293559296;0.806511713555392
2.14896206407937;0.817384987221719
2.16156308679939;0.828311926493621
2.17419575941774;0.839292558398663
2.18685983598105;0.8503269088024
2.19955506894896;0.861415002390387
2.21228120922556;0.872556862649831
2.22503800619098;0.883752511851057
2.23782520773342;0.89500197102887
2.25064256028139;0.906305259963355
2.26348980883622;0.917662397160707
2.27636669700488;0.929073399833624
2.28927296703298;0.940538283881436
2.30220835983807;0.952057063870098
2.31517261504315;0.963629753011845
2.32816547101043;0.975256363144322
2.34118666487523;0.986936904709984
2.3542359325802;0.998671386734603
2.36731300890964;1.01045981680589
2.38041762752402;1.02230220105161
2.39354952099469;1.03419854411765
2.40670842083878;1.04614884914544
2.41989405755419;1.05815311774932
2.43310616065475;1.07021134999365
2.44634445870552;1.08232354436948
2.45960867935821;1.09448969777074
2.47289854938671;1.10670980547058
2.48621379472266;1.11898386109706
2.49955414049122;1.13131185660859
2.51291931104683;1.14369378226908
2.52630903000904;1.15612962662297
2.53972302029845;1.16861937646928
2.55316100417264;1.18116301683664
2.56662270326217;1.19376053095605
2.58010783860655;1.20641190023568
2.5936161306903;1.21911710423314
2.60714729947892;1.23187612062902
2.62070106445495;1.24468892519943
2.6342771446539;1.25755549178791
2.64787525870024;1.27047579227796
2.66149512484328;1.2834497965644
2.67513646099306;1.29647747252497
2.68879898475609;1.30955878599124
2.70248241347111;1.3226937007192
2.71618646424469;1.33588217836001
2.72991085398676;1.34912417842999
2.74365529944605;1.36241965828062
2.75741951724538;1.37576857306743
2.77120322391685;1.38917087572021
2.78500613593686;1.40262651691106
2.79882796976102;1.41613544502363
2.81266844185887;1.429697606121
2.82652726874846;1.44331294391381
2.84040416703071;1.45698139972867
2.85429885342362;1.47070291247447
2.86821104479629;1.48447741861068
2.88214045820268;1.4983048521136
2.8960868109152;1.51218514444343
2.91004982045807;1.52611822451006
2.92402920464044;1.54010401864012
2.93802468158924;1.55414245054232
2.95203596978184;1.56823344127296
2.96606278807838;1.58237690920142
2.98010485575386;1.59657276997546
2.99416189253001;1.61082093648646
3.00823361860673;1.6251213188334
3.02231975469344;1.63947382428776
3.03642002203991;1.65387835725731
3.05053414246696;1.66833481925128
3.06466183839676;1.68284310884318
3.07880283288279;1.69740312163476
3.09295684963956;1.71201475021914
3.10712361307186;1.72667788414561
3.12130284830381;1.74139240988041
3.13549428120748;1.756158210772
3.14969763843114;1.77097516701237
3.16391264742719;1.78584315560011
3.17813903647972;1.80076205030359
3.19237653473169;1.81573172162291
3.20662487221171;1.8307520367516
3.22088377986047;1.84582285953959
3.23515298955679;1.86094405045567
3.24943223414319;1.87611546654905
3.26372124745121;1.89133696141024
3.27801976432619;1.90660838513556
3.29232752065173;1.92192958428544
3.30664425337371;1.93730040185031
3.32096970052389;1.95272067720836
3.3353036012431;1.96819024609031
3.34964569580405;1.9837089405396
3.36399572563363;1.99927658887367
3.37835343333487;2.0148930156469
3.39271856270844;2.03055804161311
3.40709085877371;2.04627148368354
3.42147006778938;2.06203315489419
3.43585593727368;2.07784286436193
3.45024821602416;2.09370041725197
3.46464665413701;2.1096056147344
3.47905100302592;2.12555825395181
3.49346101544057;2.14155812797769
3.50787644548462;2.15760502577925
3.52229704863328;2.17369873218178
3.53672258175043;2.18983902783032
3.55115280310532;2.20602568915135
3.56558747238879;2.22225848831691
3.58002635072908;2.23853719320893
3.59446920070719;2.25486156737977
3.60891578637178;2.27123137001845
3.62336587325366;2.28764635591314
3.63781922837982;2.30410627541486
3.652275620287;2.32061087440275
3.66673481903488;2.33715989424944
3.68119659621877;2.35375307178383
3.69566072498192;2.37039013925823
3.71012698002734;2.38707082431162
3.72459513762924;2.40379484993838
3.73906497564401;2.42056193445248
3.75353627352079;2.43737179145508
3.76800881231156;2.45422412980004
3.78248237468091;2.4711186535633
3.79695674491531;2.4880550620087
3.81143170893194;2.50503304955725
3.82590705428722;2.5220523057575
3.8403825701848;2.53911251524823
3.85485804748321;2.55621335773686
3.86933327870309;2.5733545079626
3.88380805803404;2.59053563566939
3.89828218134099;2.60775640557772
3.91275544617031;2.62501647735477
3.92722765175537;2.64231550558662
3.94169859902186;2.65965313975338
3.95616809059262;2.67702902419679
3.97063593079214;2.69444279810171
3.98510192565065;2.71189409546329
3.99956588290792;2.7293825450667
4.01402761201654;2.74690777046279
4.02848692414501;2.76446938994073
4.04294363218034;2.78206701650688
4.05739755073037;2.79970025786654
4.07184849612569;2.81736871639395
4.08629628642126;2.83507198911876
4.10074074139766;2.85280966770547
4.11518168256201;2.87058133842578
4.12961893314853;2.88838658215171
4.14405231811888;2.90622497432906
4.15848166416201;2.92409608496372
4.17290679969385;2.94199947860434
4.1873275548566;2.95993471432888
4.20174376151771;2.97790134572547
4.21615525326863;2.99589892088379
4.23056186542318;3.01392698237908
4.24496343501571;3.03198506726082
4.25935980079885;3.05007270704058
4.27375080324115;3.06818942768313
4.28813628452428;3.08633474959467
4.30251608854005;3.10450818762042
4.31689006088718;3.12270925102974
4.3312580488677;3.14093744351005
4.34561990148325;3.15919226316689
4.35997546943097;3.17747320251556
4.37432460509927;3.1957797484784
4.38866716256331;3.21411138237783
4.40300299758021;3.23246757994353
4.41733196758411;3.25084781130334
4.43165393168092;3.26925154098811
4.44596875064296;3.28767822793176
4.46027628690321;3.30612732547321
4.47457640454959;3.32459828136013
4.48886896931879;3.3430905377564
4.50315384859009;3.36160353124564
4.51743091137888;3.38013669283437
4.53170002833004;3.39868944796597
4.5459610717111;3.41726121652867
4.56021391540525;3.43585141286067
4.57445843490419;3.45445944576818
4.58869450730076;3.47308471853085
4.60292201128142;3.49172662892607
4.61714082711864;3.51038456922587
4.63135083666302;3.52905792623543
4.64555192333536;3.54774608129132
4.65974397211853;3.56644841028914
4.6739268695492;3.58516428369928
4.68810050370949;3.60389306659169
4.70226476421841;3.62263411865232
4.71641954222321;3.64138679421077
4.73056473039064;3.66015044226148
4.74470022289804;3.67892440649181
4.75882591542433;3.69770802530789
4.77294170514092;3.7165006318556
4.78704749070248;3.73530155406476
4.80114317223763;3.75411011466516
4.81522865133951;3.77292563122557
4.82930383105631;3.79174741618796
4.84336861588164;3.81057477689133
4.85742291174488;3.82940701561934
4.87146662600139;3.84824342963041
4.88549966742273;3.86708331119679
4.89952194618668;3.88592594764294
4.91353337386734;3.90477062138819
4.92753386342506;3.92361660998592
4.9415233291963;3.94246318616682
4.95550168688355;3.96130961787849
4.96946885354504;3.98015516834505
4.98342474758455;3.99899909609918
4.99736928874104;4.01784065502852
5.01130239807831;4.03667909443984
5.02522399797465;4.05551365909761
5.03913401211235;4.07434358927724
5.05303236546726;4.09316812081399
5.06691898429831;4.11198648517288
5.08079379613696;4.13079790948035
5.09465672977666;4.14960161659933
5.1085077152623;4.16839682518006
5.1223466838796;4.1871827497146
5.13617356814448;4.20595860060698
5.14998830179253;4.22472358422096
5.16379081976827;4.24347690295822
5.17758105821461;4.26221775530794
5.19135895446214;4.28094533591796
5.20512444701853;4.29965883565804
5.21887747555789;4.31835744168994
5.23261798091006;4.33704033753846
5.24634590505008;4.35570670314174
5.26006119108746;4.37435571495474
